Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
OrangeHRM_TestSuite_Login_001,Firefox 115.0,,,26-01-2024 14:44:55,26-01-2024 14:48:42,3m - 47.732s,PASSED
,,,,,,,
Test Cases/Data Driven/TC_OrangeHRM_Login_Negative_003,Firefox 115.0,,,26-01-2024 14:44:57,26-01-2024 14:47:01,2m - 4.031s,PASSED
navigateToUrl(URL),Firefox 115.0,,,26-01-2024 14:44:57,26-01-2024 14:46:37,1m - 39.631s,PASSED
"setText(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/input_Username_username""), username)",Firefox 115.0,,,26-01-2024 14:46:37,26-01-2024 14:46:56,18.893s,PASSED
"setText(findTestObject(""OrangeHRMPages/OrangeHRM_Login_OR/input_Password_password""), password)",Firefox 115.0,,,26-01-2024 14:46:56,26-01-2024 14:46:56,0.076s,PASSED
"click(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/button_Login""))",Firefox 115.0,,,26-01-2024 14:46:56,26-01-2024 14:47:01,5.264s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/h6_Dashboard""), 0)",Firefox 115.0,,,26-01-2024 14:47:01,26-01-2024 14:47:01,0.081s,PASSED
,,,,,,,
Test Cases/Data Driven/TC_OrangeHRM_Login_Negative_003,Firefox 115.0,,,26-01-2024 14:47:01,26-01-2024 14:47:09,7.998s,PASSED
navigateToUrl(URL),Firefox 115.0,,,26-01-2024 14:47:01,26-01-2024 14:47:03,2.184s,PASSED
"setText(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/input_Username_username""), username)",Firefox 115.0,,,26-01-2024 14:47:03,26-01-2024 14:47:04,0.465s,PASSED
"setText(findTestObject(""OrangeHRMPages/OrangeHRM_Login_OR/input_Password_password""), password)",Firefox 115.0,,,26-01-2024 14:47:04,26-01-2024 14:47:04,0.058s,PASSED
"click(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/button_Login""))",Firefox 115.0,,,26-01-2024 14:47:04,26-01-2024 14:47:09,5.251s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/h6_Dashboard""), 0)",Firefox 115.0,,,26-01-2024 14:47:09,26-01-2024 14:47:09,0.027s,PASSED
,,,,,,,
Test Cases/Data Driven/TC_OrangeHRM_Login_Negative_003,Firefox 115.0,,,26-01-2024 14:47:47,26-01-2024 14:48:16,28.602s,PASSED
navigateToUrl(URL),Firefox 115.0,,,26-01-2024 14:47:47,26-01-2024 14:48:15,27.545s,PASSED
"setText(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/input_Username_username""), username)",Firefox 115.0,,,26-01-2024 14:48:15,26-01-2024 14:48:15,0.070s,PASSED
"setText(findTestObject(""OrangeHRMPages/OrangeHRM_Login_OR/input_Password_password""), password)",Firefox 115.0,,,26-01-2024 14:48:15,26-01-2024 14:48:15,0.052s,PASSED
"click(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/button_Login""))",Firefox 115.0,,,26-01-2024 14:48:15,26-01-2024 14:48:16,0.899s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/h6_Dashboard""), 0)",Firefox 115.0,,,26-01-2024 14:48:16,26-01-2024 14:48:16,0.027s,PASSED
,,,,,,,
Test Cases/Data Driven/TC_OrangeHRM_Login_Negative_003,Firefox 115.0,,,26-01-2024 14:48:16,26-01-2024 14:48:22,6.361s,PASSED
navigateToUrl(URL),Firefox 115.0,,,26-01-2024 14:48:16,26-01-2024 14:48:17,0.556s,PASSED
"setText(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/input_Username_username""), username)",Firefox 115.0,,,26-01-2024 14:48:17,26-01-2024 14:48:17,0.484s,PASSED
"setText(findTestObject(""OrangeHRMPages/OrangeHRM_Login_OR/input_Password_password""), password)",Firefox 115.0,,,26-01-2024 14:48:17,26-01-2024 14:48:17,0.047s,PASSED
"click(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/button_Login""))",Firefox 115.0,,,26-01-2024 14:48:17,26-01-2024 14:48:22,5.237s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/h6_Dashboard""), 0)",Firefox 115.0,,,26-01-2024 14:48:22,26-01-2024 14:48:22,0.026s,PASSED
,,,,,,,
Test Cases/Data Driven/TC_OrangeHRM_Login_Negative_003,Firefox 115.0,,,26-01-2024 14:48:22,26-01-2024 14:48:25,2.040s,PASSED
navigateToUrl(URL),Firefox 115.0,,,26-01-2024 14:48:22,26-01-2024 14:48:23,0.495s,PASSED
"setText(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/input_Username_username""), username)",Firefox 115.0,,,26-01-2024 14:48:23,26-01-2024 14:48:23,0.502s,PASSED
"setText(findTestObject(""OrangeHRMPages/OrangeHRM_Login_OR/input_Password_password""), password)",Firefox 115.0,,,26-01-2024 14:48:23,26-01-2024 14:48:24,0.050s,PASSED
"click(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/button_Login""))",Firefox 115.0,,,26-01-2024 14:48:24,26-01-2024 14:48:24,0.950s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/h6_Dashboard""), 0)",Firefox 115.0,,,26-01-2024 14:48:24,26-01-2024 14:48:25,0.034s,PASSED
,,,,,,,
Test Cases/Data Driven/TC_OrangeHRM_Login_Negative_003,Firefox 115.0,,,26-01-2024 14:48:25,26-01-2024 14:48:27,2.014s,PASSED
navigateToUrl(URL),Firefox 115.0,,,26-01-2024 14:48:25,26-01-2024 14:48:25,0.504s,PASSED
"setText(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/input_Username_username""), username)",Firefox 115.0,,,26-01-2024 14:48:25,26-01-2024 14:48:25,0.415s,PASSED
"setText(findTestObject(""OrangeHRMPages/OrangeHRM_Login_OR/input_Password_password""), password)",Firefox 115.0,,,26-01-2024 14:48:25,26-01-2024 14:48:26,0.064s,PASSED
"click(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/button_Login""))",Firefox 115.0,,,26-01-2024 14:48:26,26-01-2024 14:48:27,1.001s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/h6_Dashboard""), 0)",Firefox 115.0,,,26-01-2024 14:48:27,26-01-2024 14:48:27,0.023s,PASSED
,,,,,,,
Test Cases/Data Driven/TC_OrangeHRM_Login_Negative_003,Firefox 115.0,,,26-01-2024 14:48:27,26-01-2024 14:48:42,15.921s,PASSED
navigateToUrl(URL),Firefox 115.0,,,26-01-2024 14:48:27,26-01-2024 14:48:27,0.501s,PASSED
"setText(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/input_Username_username""), username)",Firefox 115.0,,,26-01-2024 14:48:27,26-01-2024 14:48:37,10.109s,PASSED
"setText(findTestObject(""OrangeHRMPages/OrangeHRM_Login_OR/input_Password_password""), password)",Firefox 115.0,,,26-01-2024 14:48:37,26-01-2024 14:48:37,0.042s,PASSED
"click(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/button_Login""))",Firefox 115.0,,,26-01-2024 14:48:37,26-01-2024 14:48:42,5.238s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/OrangeHRMPages/OrangeHRM_Login_OR/h6_Dashboard""), 0)",Firefox 115.0,,,26-01-2024 14:48:42,26-01-2024 14:48:42,0.023s,PASSED
